dataset	gene	tree_file	rf	nrf
JarvD5a	exon_11158	RAxML_bestTree.exon_11158	54.0	0.6923076923076923
JarvD5a	exon_11159	RAxML_bestTree.exon_11159	88.0	0.9777777777777777
JarvD5a	exon_1116	RAxML_bestTree.exon_1116	70.0	0.813953488372093
JarvD5a	exon_11162	RAxML_bestTree.exon_11162	62.0	0.7948717948717948
JarvD5a	exon_11163	RAxML_bestTree.exon_11163	68.0	0.8095238095238095
JarvD5a	exon_11164	RAxML_bestTree.exon_11164	68.0	0.7727272727272727
JarvD5a	exon_11165	RAxML_bestTree.exon_11165	80.0	0.9090909090909091
JarvD5a	exon_11166	RAxML_bestTree.exon_11166	70.0	0.8333333333333334
JarvD5a	exon_11167	RAxML_bestTree.exon_11167	72.0	0.8181818181818182
JarvD5a	exon_11168	RAxML_bestTree.exon_11168	56.0	0.6222222222222222
JarvD5a	exon_1117	RAxML_bestTree.exon_1117	56.0	0.7
JarvD5a	exon_11171	RAxML_bestTree.exon_11171	82.0	0.9318181818181818
JarvD5a	exon_11172	RAxML_bestTree.exon_11172	68.0	0.7727272727272727
JarvD5a	exon_11173	RAxML_bestTree.exon_11173	70.0	0.813953488372093
JarvD5a	exon_11174	RAxML_bestTree.exon_11174	88.0	0.9777777777777777
JarvD5a	exon_11175	RAxML_bestTree.exon_11175	80.0	0.9302325581395349
JarvD5a	exon_11176	RAxML_bestTree.exon_11176	84.0	0.9545454545454546
JarvD5a	exon_11178	RAxML_bestTree.exon_11178	58.0	0.6744186046511628
JarvD5a	exon_11179	RAxML_bestTree.exon_11179	86.0	1.0
JarvD5a	exon_11180	RAxML_bestTree.exon_11180	72.0	0.8
JarvD5a	exon_11181	RAxML_bestTree.exon_11181	72.0	0.9
JarvD5a	exon_11182	RAxML_bestTree.exon_11182	82.0	0.9111111111111111
JarvD5a	exon_11183	RAxML_bestTree.exon_11183	68.0	0.7906976744186046
JarvD5a	exon_11184	RAxML_bestTree.exon_11184	74.0	0.8409090909090909
JarvD5a	exon_11185	RAxML_bestTree.exon_11185	68.0	0.7555555555555555
JarvD5a	exon_11186	RAxML_bestTree.exon_11186	84.0	0.9333333333333333
JarvD5a	exon_11187	RAxML_bestTree.exon_11187	66.0	0.7857142857142857
JarvD5a	exon_11188	RAxML_bestTree.exon_11188	78.0	0.8666666666666667
JarvD5a	exon_1119	RAxML_bestTree.exon_1119	66.0	0.7857142857142857
JarvD5a	exon_11190	RAxML_bestTree.exon_11190	88.0	0.9777777777777777
JarvD5a	exon_11192	RAxML_bestTree.exon_11192	50.0	0.5813953488372093
JarvD5a	exon_11193	RAxML_bestTree.exon_11193	84.0	0.9545454545454546
JarvD5a	exon_11194	RAxML_bestTree.exon_11194	58.0	0.7073170731707317
JarvD5a	exon_11195	RAxML_bestTree.exon_11195	66.0	0.7857142857142857
JarvD5a	exon_11196	RAxML_bestTree.exon_11196	84.0	0.9333333333333333
JarvD5a	exon_11197	RAxML_bestTree.exon_11197	74.0	0.8409090909090909
JarvD5a	exon_1120	RAxML_bestTree.exon_1120	62.0	0.7948717948717948
JarvD5a	exon_11200	RAxML_bestTree.exon_11200	72.0	0.8
JarvD5a	exon_11202	RAxML_bestTree.exon_11202	62.0	0.7380952380952381
JarvD5a	exon_11204	RAxML_bestTree.exon_11204	66.0	0.75
JarvD5a	exon_11205	RAxML_bestTree.exon_11205	58.0	0.6590909090909091
JarvD5a	exon_11206	RAxML_bestTree.exon_11206	68.0	0.7555555555555555
JarvD5a	exon_11208	RAxML_bestTree.exon_11208	62.0	0.7380952380952381
JarvD5a	exon_11209	RAxML_bestTree.exon_11209	68.0	0.7555555555555555
JarvD5a	exon_11210	RAxML_bestTree.exon_11210	56.0	0.717948717948718
JarvD5a	exon_11211	RAxML_bestTree.exon_11211	56.0	0.7
JarvD5a	exon_11212	RAxML_bestTree.exon_11212	72.0	0.8181818181818182
JarvD5a	exon_11213	RAxML_bestTree.exon_11213	72.0	0.8
JarvD5a	exon_11214	RAxML_bestTree.exon_11214	72.0	0.8571428571428571
JarvD5a	exon_11215	RAxML_bestTree.exon_11215	60.0	0.7142857142857143
JarvD5a	exon_11216	RAxML_bestTree.exon_11216	74.0	0.8222222222222222
JarvD5a	exon_11217	RAxML_bestTree.exon_11217	66.0	0.75
JarvD5a	exon_11218	RAxML_bestTree.exon_11218	70.0	0.7954545454545454
JarvD5a	exon_11219	RAxML_bestTree.exon_11219	52.0	0.6341463414634146
JarvD5a	exon_11221	RAxML_bestTree.exon_11221	76.0	0.8837209302325582
JarvD5a	exon_11222	RAxML_bestTree.exon_11222	68.0	0.7727272727272727
JarvD5a	exon_11223	RAxML_bestTree.exon_11223	58.0	0.6590909090909091
JarvD5a	exon_11224	RAxML_bestTree.exon_11224	66.0	0.75
JarvD5a	exon_11225	RAxML_bestTree.exon_11225	74.0	0.8409090909090909
JarvD5a	exon_11226	RAxML_bestTree.exon_11226	64.0	0.7441860465116279
JarvD5a	exon_11227	RAxML_bestTree.exon_11227	62.0	0.7209302325581395
JarvD5a	exon_11229	RAxML_bestTree.exon_11229	70.0	0.7954545454545454
JarvD5a	exon_1123	RAxML_bestTree.exon_1123	54.0	0.6923076923076923
JarvD5a	exon_11230	RAxML_bestTree.exon_11230	66.0	0.7674418604651163
JarvD5a	exon_11231	RAxML_bestTree.exon_11231	86.0	0.9555555555555556
JarvD5a	exon_11232	RAxML_bestTree.exon_11232	56.0	0.6222222222222222
JarvD5a	exon_11233	RAxML_bestTree.exon_11233	68.0	0.8095238095238095
JarvD5a	exon_11234	RAxML_bestTree.exon_11234	72.0	0.8181818181818182
JarvD5a	exon_11235	RAxML_bestTree.exon_11235	62.0	0.7380952380952381
JarvD5a	exon_11236	RAxML_bestTree.exon_11236	70.0	0.7954545454545454
JarvD5a	exon_11237	RAxML_bestTree.exon_11237	66.0	0.7333333333333333
JarvD5a	exon_11238	RAxML_bestTree.exon_11238	58.0	0.7073170731707317
JarvD5a	exon_11239	RAxML_bestTree.exon_11239	66.0	0.7333333333333333
JarvD5a	exon_1124	RAxML_bestTree.exon_1124	64.0	0.7272727272727273
JarvD5a	exon_11241	RAxML_bestTree.exon_11241	78.0	0.8863636363636364
JarvD5a	exon_11242	RAxML_bestTree.exon_11242	72.0	0.8
JarvD5a	exon_11243	RAxML_bestTree.exon_11243	84.0	0.9333333333333333
JarvD5a	exon_11245	RAxML_bestTree.exon_11245	76.0	0.8444444444444444
JarvD5a	exon_11246	RAxML_bestTree.exon_11246	70.0	0.7777777777777778
JarvD5a	exon_11247	RAxML_bestTree.exon_11247	68.0	0.7727272727272727
JarvD5a	exon_11248	RAxML_bestTree.exon_11248	70.0	0.7777777777777778
JarvD5a	exon_11249	RAxML_bestTree.exon_11249	72.0	0.8
JarvD5a	exon_1125	RAxML_bestTree.exon_1125	62.0	0.7209302325581395
JarvD5a	exon_11252	RAxML_bestTree.exon_11252	60.0	0.7142857142857143
JarvD5a	exon_11253	RAxML_bestTree.exon_11253	64.0	0.7272727272727273
JarvD5a	exon_11254	RAxML_bestTree.exon_11254	66.0	0.75
JarvD5a	exon_11255	RAxML_bestTree.exon_11255	82.0	0.9111111111111111
JarvD5a	exon_11256	RAxML_bestTree.exon_11256	64.0	0.8205128205128205
JarvD5a	exon_11257	RAxML_bestTree.exon_11257	68.0	0.7906976744186046
JarvD5a	exon_11258	RAxML_bestTree.exon_11258	80.0	0.8888888888888888
JarvD5a	exon_11260	RAxML_bestTree.exon_11260	66.0	0.7333333333333333
JarvD5a	exon_11263	RAxML_bestTree.exon_11263	68.0	0.7555555555555555
JarvD5a	exon_11265	RAxML_bestTree.exon_11265	74.0	0.8409090909090909
JarvD5a	exon_11266	RAxML_bestTree.exon_11266	64.0	0.7272727272727273
JarvD5a	exon_11267	RAxML_bestTree.exon_11267	70.0	0.8333333333333334
JarvD5a	exon_11268	RAxML_bestTree.exon_11268	78.0	0.8863636363636364
JarvD5a	exon_11269	RAxML_bestTree.exon_11269	70.0	0.8333333333333334
JarvD5a	exon_11270	RAxML_bestTree.exon_11270	66.0	0.8461538461538461
JarvD5a	exon_11271	RAxML_bestTree.exon_11271	70.0	0.7954545454545454
JarvD5a	exon_11272	RAxML_bestTree.exon_11272	72.0	0.8
JarvD5a	exon_11274	RAxML_bestTree.exon_11274	72.0	0.8181818181818182
JarvD5a	exon_11275	RAxML_bestTree.exon_11275	82.0	0.9534883720930233
JarvD5a	exon_11276	RAxML_bestTree.exon_11276	68.0	0.7727272727272727
JarvD5a	exon_11278	RAxML_bestTree.exon_11278	74.0	0.8604651162790697
JarvD5a	exon_11279	RAxML_bestTree.exon_11279	64.0	0.8
JarvD5a	exon_11280	RAxML_bestTree.exon_11280	80.0	0.8888888888888888
JarvD5a	exon_11281	RAxML_bestTree.exon_11281	70.0	0.7954545454545454
JarvD5a	exon_11282	RAxML_bestTree.exon_11282	84.0	0.9767441860465116
JarvD5a	exon_11284	RAxML_bestTree.exon_11284	80.0	0.9090909090909091
JarvD5a	exon_11285	RAxML_bestTree.exon_11285	70.0	0.813953488372093
JarvD5a	exon_11286	RAxML_bestTree.exon_11286	78.0	0.8863636363636364
JarvD5a	exon_11287	RAxML_bestTree.exon_11287	82.0	0.9318181818181818
JarvD5a	exon_11288	RAxML_bestTree.exon_11288	62.0	0.7209302325581395
JarvD5a	exon_11289	RAxML_bestTree.exon_11289	78.0	0.9069767441860465
JarvD5a	exon_1129	RAxML_bestTree.exon_1129	60.0	0.6666666666666666
JarvD5a	exon_11290	RAxML_bestTree.exon_11290	80.0	0.8888888888888888
JarvD5a	exon_11291	RAxML_bestTree.exon_11291	58.0	0.725
JarvD5a	exon_11292	RAxML_bestTree.exon_11292	56.0	0.6363636363636364
JarvD5a	exon_11295	RAxML_bestTree.exon_11295	72.0	0.8372093023255814
JarvD5a	exon_11296	RAxML_bestTree.exon_11296	70.0	0.7954545454545454
JarvD5a	exon_11298	RAxML_bestTree.exon_11298	78.0	0.8666666666666667
JarvD5a	exon_11299	RAxML_bestTree.exon_11299	64.0	0.7111111111111111
JarvD5a	exon_1130	RAxML_bestTree.exon_1130	82.0	0.9534883720930233
JarvD5a	exon_11301	RAxML_bestTree.exon_11301	70.0	0.7777777777777778
JarvD5a	exon_11302	RAxML_bestTree.exon_11302	76.0	0.8837209302325582
JarvD5a	exon_11303	RAxML_bestTree.exon_11303	58.0	0.6904761904761905
JarvD5a	exon_11304	RAxML_bestTree.exon_11304	76.0	0.8444444444444444
JarvD5a	exon_11305	RAxML_bestTree.exon_11305	56.0	0.717948717948718
JarvD5a	exon_11306	RAxML_bestTree.exon_11306	68.0	0.8095238095238095
JarvD5a	exon_11308	RAxML_bestTree.exon_11308	70.0	0.813953488372093
JarvD5a	exon_11309	RAxML_bestTree.exon_11309	68.0	0.7555555555555555
JarvD5a	exon_1131	RAxML_bestTree.exon_1131	66.0	0.8461538461538461
JarvD5a	exon_11310	RAxML_bestTree.exon_11310	58.0	0.6904761904761905
JarvD5a	exon_11311	RAxML_bestTree.exon_11311	54.0	0.6136363636363636
JarvD5a	exon_11312	RAxML_bestTree.exon_11312	82.0	0.9318181818181818
JarvD5a	exon_11313	RAxML_bestTree.exon_11313	78.0	0.975
JarvD5a	exon_11314	RAxML_bestTree.exon_11314	58.0	0.6904761904761905
JarvD5a	exon_11316	RAxML_bestTree.exon_11316	68.0	0.7906976744186046
JarvD5a	exon_11317	RAxML_bestTree.exon_11317	70.0	0.813953488372093
JarvD5a	exon_11318	RAxML_bestTree.exon_11318	72.0	0.8
JarvD5a	exon_11319	RAxML_bestTree.exon_11319	66.0	0.8461538461538461
JarvD5a	exon_1132	RAxML_bestTree.exon_1132	64.0	0.7111111111111111
JarvD5a	exon_11320	RAxML_bestTree.exon_11320	66.0	0.8461538461538461
JarvD5a	exon_11321	RAxML_bestTree.exon_11321	72.0	0.8780487804878049
JarvD5a	exon_11323	RAxML_bestTree.exon_11323	62.0	0.7380952380952381
JarvD5a	exon_11324	RAxML_bestTree.exon_11324	74.0	0.8222222222222222
JarvD5a	exon_11325	RAxML_bestTree.exon_11325	80.0	0.8888888888888888
JarvD5a	exon_11326	RAxML_bestTree.exon_11326	60.0	0.6666666666666666
JarvD5a	exon_11328	RAxML_bestTree.exon_11328	70.0	0.7777777777777778
JarvD5a	exon_1133	RAxML_bestTree.exon_1133	84.0	0.9545454545454546
JarvD5a	exon_11331	RAxML_bestTree.exon_11331	86.0	0.9772727272727273
JarvD5a	exon_11332	RAxML_bestTree.exon_11332	54.0	0.6923076923076923
JarvD5a	exon_11333	RAxML_bestTree.exon_11333	80.0	0.8888888888888888
JarvD5a	exon_11334	RAxML_bestTree.exon_11334	76.0	0.8636363636363636
JarvD5a	exon_11336	RAxML_bestTree.exon_11336	64.0	0.7272727272727273
JarvD5a	exon_11339	RAxML_bestTree.exon_11339	66.0	0.7674418604651163
JarvD5a	exon_1134	RAxML_bestTree.exon_1134	80.0	0.8888888888888888
JarvD5a	exon_11341	RAxML_bestTree.exon_11341	74.0	0.8809523809523809
JarvD5a	exon_11342	RAxML_bestTree.exon_11342	76.0	0.8444444444444444
JarvD5a	exon_11344	RAxML_bestTree.exon_11344	76.0	0.8444444444444444
JarvD5a	exon_11345	RAxML_bestTree.exon_11345	80.0	0.8888888888888888
JarvD5a	exon_11349	RAxML_bestTree.exon_11349	68.0	0.85
JarvD5a	exon_1135	RAxML_bestTree.exon_1135	64.0	0.7804878048780488
JarvD5a	exon_11351	RAxML_bestTree.exon_11351	66.0	0.7333333333333333
JarvD5a	exon_11352	RAxML_bestTree.exon_11352	72.0	0.8181818181818182
JarvD5a	exon_11353	RAxML_bestTree.exon_11353	64.0	0.7441860465116279
JarvD5a	exon_11354	RAxML_bestTree.exon_11354	70.0	0.8974358974358975
JarvD5a	exon_11355	RAxML_bestTree.exon_11355	72.0	0.8
JarvD5a	exon_11356	RAxML_bestTree.exon_11356	62.0	0.7560975609756098
JarvD5a	exon_11357	RAxML_bestTree.exon_11357	70.0	0.7777777777777778
JarvD5a	exon_11358	RAxML_bestTree.exon_11358	72.0	0.8181818181818182
JarvD5a	exon_11359	RAxML_bestTree.exon_11359	62.0	0.7045454545454546
JarvD5a	exon_11360	RAxML_bestTree.exon_11360	68.0	0.7727272727272727
JarvD5a	exon_11361	RAxML_bestTree.exon_11361	70.0	0.7777777777777778
JarvD5a	exon_11362	RAxML_bestTree.exon_11362	76.0	0.8837209302325582
JarvD5a	exon_11363	RAxML_bestTree.exon_11363	74.0	0.8409090909090909
JarvD5a	exon_11364	RAxML_bestTree.exon_11364	74.0	0.8222222222222222
JarvD5a	exon_11365	RAxML_bestTree.exon_11365	64.0	0.8205128205128205
JarvD5a	exon_11366	RAxML_bestTree.exon_11366	68.0	0.7555555555555555
JarvD5a	exon_11367	RAxML_bestTree.exon_11367	82.0	0.9534883720930233
JarvD5a	exon_11368	RAxML_bestTree.exon_11368	64.0	0.7272727272727273
JarvD5a	exon_11369	RAxML_bestTree.exon_11369	66.0	0.75
JarvD5a	exon_1137	RAxML_bestTree.exon_1137	66.0	0.75
JarvD5a	exon_11370	RAxML_bestTree.exon_11370	68.0	0.7727272727272727
JarvD5a	exon_11371	RAxML_bestTree.exon_11371	72.0	0.8372093023255814
JarvD5a	exon_11372	RAxML_bestTree.exon_11372	78.0	0.9069767441860465
JarvD5a	exon_11375	RAxML_bestTree.exon_11375	86.0	0.9555555555555556
JarvD5a	exon_11376	RAxML_bestTree.exon_11376	72.0	0.8
JarvD5a	exon_11377	RAxML_bestTree.exon_11377	78.0	0.8666666666666667
JarvD5a	exon_11378	RAxML_bestTree.exon_11378	66.0	0.7333333333333333
JarvD5a	exon_11379	RAxML_bestTree.exon_11379	78.0	0.8666666666666667
JarvD5a	exon_11380	RAxML_bestTree.exon_11380	72.0	0.8181818181818182
JarvD5a	exon_11381	RAxML_bestTree.exon_11381	74.0	0.8222222222222222
JarvD5a	exon_11382	RAxML_bestTree.exon_11382	54.0	0.6923076923076923
JarvD5a	exon_11386	RAxML_bestTree.exon_11386	64.0	0.7111111111111111
JarvD5a	exon_11388	RAxML_bestTree.exon_11388	56.0	0.6829268292682927
JarvD5a	exon_11389	RAxML_bestTree.exon_11389	82.0	0.9111111111111111
JarvD5a	exon_1139	RAxML_bestTree.exon_1139	62.0	0.7380952380952381
JarvD5a	exon_11391	RAxML_bestTree.exon_11391	70.0	0.8536585365853658
JarvD5a	exon_11394	RAxML_bestTree.exon_11394	56.0	0.6666666666666666
JarvD5a	exon_11395	RAxML_bestTree.exon_11395	62.0	0.7209302325581395
JarvD5a	exon_11397	RAxML_bestTree.exon_11397	64.0	0.7619047619047619
JarvD5a	exon_114	RAxML_bestTree.exon_114	88.0	0.9777777777777777
JarvD5a	exon_11401	RAxML_bestTree.exon_11401	74.0	0.9024390243902439
JarvD5a	exon_11402	RAxML_bestTree.exon_11402	56.0	0.6511627906976745
JarvD5a	exon_11403	RAxML_bestTree.exon_11403	66.0	0.8048780487804879
JarvD5a	exon_11404	RAxML_bestTree.exon_11404	60.0	0.7142857142857143
JarvD5a	exon_11405	RAxML_bestTree.exon_11405	78.0	0.975
JarvD5a	exon_11407	RAxML_bestTree.exon_11407	76.0	0.8837209302325582
JarvD5a	exon_11408	RAxML_bestTree.exon_11408	80.0	0.9090909090909091
JarvD5a	exon_1141	RAxML_bestTree.exon_1141	60.0	0.75
JarvD5a	exon_11413	RAxML_bestTree.exon_11413	68.0	0.7906976744186046
JarvD5a	exon_11415	RAxML_bestTree.exon_11415	76.0	0.9047619047619048
JarvD5a	exon_11416	RAxML_bestTree.exon_11416	52.0	0.5909090909090909
JarvD5a	exon_11417	RAxML_bestTree.exon_11417	74.0	0.8604651162790697
JarvD5a	exon_11418	RAxML_bestTree.exon_11418	82.0	0.9111111111111111
JarvD5a	exon_11419	RAxML_bestTree.exon_11419	66.0	0.7674418604651163
JarvD5a	exon_11420	RAxML_bestTree.exon_11420	64.0	0.7111111111111111
JarvD5a	exon_11421	RAxML_bestTree.exon_11421	66.0	0.7857142857142857
JarvD5a	exon_11422	RAxML_bestTree.exon_11422	56.0	0.7
JarvD5a	exon_11424	RAxML_bestTree.exon_11424	74.0	0.8222222222222222
JarvD5a	exon_11425	RAxML_bestTree.exon_11425	68.0	0.7727272727272727
JarvD5a	exon_11426	RAxML_bestTree.exon_11426	70.0	0.7954545454545454
JarvD5a	exon_11429	RAxML_bestTree.exon_11429	68.0	0.7906976744186046
JarvD5a	exon_11430	RAxML_bestTree.exon_11430	64.0	0.7441860465116279
JarvD5a	exon_11432	RAxML_bestTree.exon_11432	76.0	0.8636363636363636
JarvD5a	exon_11433	RAxML_bestTree.exon_11433	72.0	0.8372093023255814
JarvD5a	exon_11434	RAxML_bestTree.exon_11434	72.0	0.8
JarvD5a	exon_11435	RAxML_bestTree.exon_11435	72.0	0.8571428571428571
JarvD5a	exon_11436	RAxML_bestTree.exon_11436	78.0	0.9069767441860465
JarvD5a	exon_11437	RAxML_bestTree.exon_11437	74.0	0.8222222222222222
JarvD5a	exon_11438	RAxML_bestTree.exon_11438	74.0	0.8604651162790697
JarvD5a	exon_11439	RAxML_bestTree.exon_11439	78.0	0.8666666666666667
JarvD5a	exon_1144	RAxML_bestTree.exon_1144	68.0	0.7727272727272727
JarvD5a	exon_11441	RAxML_bestTree.exon_11441	60.0	0.7692307692307693
JarvD5a	exon_11444	RAxML_bestTree.exon_11444	72.0	0.8181818181818182
JarvD5a	exon_11445	RAxML_bestTree.exon_11445	66.0	0.75
JarvD5a	exon_11446	RAxML_bestTree.exon_11446	72.0	0.8
JarvD5a	exon_11447	RAxML_bestTree.exon_11447	84.0	0.9545454545454546
JarvD5a	exon_11449	RAxML_bestTree.exon_11449	76.0	0.8636363636363636
JarvD5a	exon_11450	RAxML_bestTree.exon_11450	76.0	0.9047619047619048
JarvD5a	exon_11451	RAxML_bestTree.exon_11451	72.0	0.8181818181818182
JarvD5a	exon_11452	RAxML_bestTree.exon_11452	74.0	0.8604651162790697
JarvD5a	exon_11453	RAxML_bestTree.exon_11453	60.0	0.7317073170731707
JarvD5a	exon_11456	RAxML_bestTree.exon_11456	54.0	0.6428571428571429
JarvD5a	exon_11457	RAxML_bestTree.exon_11457	70.0	0.813953488372093
JarvD5a	exon_11458	RAxML_bestTree.exon_11458	88.0	0.9777777777777777
JarvD5a	exon_1146	RAxML_bestTree.exon_1146	70.0	0.7777777777777778
JarvD5a	exon_11460	RAxML_bestTree.exon_11460	68.0	0.7727272727272727
JarvD5a	exon_11461	RAxML_bestTree.exon_11461	78.0	0.8863636363636364
JarvD5a	exon_11462	RAxML_bestTree.exon_11462	80.0	0.8888888888888888
JarvD5a	exon_11463	RAxML_bestTree.exon_11463	78.0	0.8863636363636364
JarvD5a	exon_11464	RAxML_bestTree.exon_11464	78.0	0.8863636363636364
JarvD5a	exon_11465	RAxML_bestTree.exon_11465	56.0	0.6829268292682927
JarvD5a	exon_11466	RAxML_bestTree.exon_11466	64.0	0.8205128205128205
JarvD5a	exon_11467	RAxML_bestTree.exon_11467	66.0	0.7333333333333333
JarvD5a	exon_11469	RAxML_bestTree.exon_11469	62.0	0.7209302325581395
JarvD5a	exon_1147	RAxML_bestTree.exon_1147	58.0	0.6744186046511628
JarvD5a	exon_11470	RAxML_bestTree.exon_11470	68.0	0.8095238095238095
JarvD5a	exon_11472	RAxML_bestTree.exon_11472	72.0	0.8181818181818182
JarvD5a	exon_11473	RAxML_bestTree.exon_11473	84.0	0.9545454545454546
JarvD5a	exon_11474	RAxML_bestTree.exon_11474	70.0	0.7777777777777778
JarvD5a	exon_11475	RAxML_bestTree.exon_11475	62.0	0.6888888888888889
JarvD5a	exon_11476	RAxML_bestTree.exon_11476	64.0	0.7441860465116279
JarvD5a	exon_11477	RAxML_bestTree.exon_11477	70.0	0.7954545454545454
JarvD5a	exon_11478	RAxML_bestTree.exon_11478	78.0	1.0
JarvD5a	exon_11479	RAxML_bestTree.exon_11479	84.0	0.9333333333333333
JarvD5a	exon_11481	RAxML_bestTree.exon_11481	60.0	0.7317073170731707
JarvD5a	exon_11482	RAxML_bestTree.exon_11482	74.0	0.8222222222222222
JarvD5a	exon_11483	RAxML_bestTree.exon_11483	64.0	0.8
JarvD5a	exon_11484	RAxML_bestTree.exon_11484	56.0	0.7
JarvD5a	exon_11485	RAxML_bestTree.exon_11485	72.0	0.8571428571428571
JarvD5a	exon_11486	RAxML_bestTree.exon_11486	70.0	0.7954545454545454
JarvD5a	exon_11487	RAxML_bestTree.exon_11487	62.0	0.6888888888888889
JarvD5a	exon_11488	RAxML_bestTree.exon_11488	68.0	0.7727272727272727
JarvD5a	exon_11489	RAxML_bestTree.exon_11489	70.0	0.7954545454545454
JarvD5a	exon_1149	RAxML_bestTree.exon_1149	66.0	0.7857142857142857
JarvD5a	exon_11490	RAxML_bestTree.exon_11490	72.0	0.8372093023255814
JarvD5a	exon_11491	RAxML_bestTree.exon_11491	56.0	0.717948717948718
JarvD5a	exon_11492	RAxML_bestTree.exon_11492	62.0	0.7380952380952381
JarvD5a	exon_11493	RAxML_bestTree.exon_11493	78.0	0.8666666666666667
JarvD5a	exon_11494	RAxML_bestTree.exon_11494	66.0	0.7674418604651163
JarvD5a	exon_11496	RAxML_bestTree.exon_11496	66.0	0.75
JarvD5a	exon_11497	RAxML_bestTree.exon_11497	76.0	0.8444444444444444
JarvD5a	exon_11498	RAxML_bestTree.exon_11498	70.0	0.7954545454545454
JarvD5a	exon_115	RAxML_bestTree.exon_115	74.0	0.8809523809523809
JarvD5a	exon_11501	RAxML_bestTree.exon_11501	84.0	0.9767441860465116
JarvD5a	exon_11502	RAxML_bestTree.exon_11502	66.0	0.7333333333333333
JarvD5a	exon_11503	RAxML_bestTree.exon_11503	60.0	0.6818181818181818
JarvD5a	exon_11504	RAxML_bestTree.exon_11504	76.0	0.8837209302325582
JarvD5a	exon_11506	RAxML_bestTree.exon_11506	76.0	0.8837209302325582
JarvD5a	exon_11507	RAxML_bestTree.exon_11507	68.0	0.7727272727272727
JarvD5a	exon_11508	RAxML_bestTree.exon_11508	66.0	0.7674418604651163
JarvD5a	exon_11509	RAxML_bestTree.exon_11509	64.0	0.8205128205128205
JarvD5a	exon_11510	RAxML_bestTree.exon_11510	64.0	0.7619047619047619
JarvD5a	exon_11514	RAxML_bestTree.exon_11514	64.0	0.7619047619047619
JarvD5a	exon_11515	RAxML_bestTree.exon_11515	70.0	0.7954545454545454
JarvD5a	exon_11516	RAxML_bestTree.exon_11516	46.0	0.5476190476190477
JarvD5a	exon_11517	RAxML_bestTree.exon_11517	62.0	0.7045454545454546
JarvD5a	exon_11519	RAxML_bestTree.exon_11519	80.0	0.8888888888888888
JarvD5a	exon_1152	RAxML_bestTree.exon_1152	64.0	0.7111111111111111
JarvD5a	exon_11520	RAxML_bestTree.exon_11520	64.0	0.7111111111111111
JarvD5a	exon_11521	RAxML_bestTree.exon_11521	66.0	0.7857142857142857
JarvD5a	exon_11524	RAxML_bestTree.exon_11524	82.0	0.9761904761904762
JarvD5a	exon_11525	RAxML_bestTree.exon_11525	80.0	0.9302325581395349
JarvD5a	exon_11526	RAxML_bestTree.exon_11526	66.0	0.75
JarvD5a	exon_11527	RAxML_bestTree.exon_11527	78.0	0.8666666666666667
JarvD5a	exon_11528	RAxML_bestTree.exon_11528	66.0	0.7333333333333333
JarvD5a	exon_11530	RAxML_bestTree.exon_11530	66.0	0.75
JarvD5a	exon_11532	RAxML_bestTree.exon_11532	68.0	0.7906976744186046
JarvD5a	exon_11533	RAxML_bestTree.exon_11533	58.0	0.6590909090909091
JarvD5a	exon_11536	RAxML_bestTree.exon_11536	78.0	0.975
JarvD5a	exon_11537	RAxML_bestTree.exon_11537	78.0	0.9512195121951219
JarvD5a	exon_11538	RAxML_bestTree.exon_11538	62.0	0.6888888888888889
JarvD5a	exon_11539	RAxML_bestTree.exon_11539	78.0	0.9069767441860465
JarvD5a	exon_11540	RAxML_bestTree.exon_11540	72.0	0.8
JarvD5a	exon_11542	RAxML_bestTree.exon_11542	74.0	0.8409090909090909
JarvD5a	exon_11543	RAxML_bestTree.exon_11543	70.0	0.8333333333333334
JarvD5a	exon_11545	RAxML_bestTree.exon_11545	72.0	0.8181818181818182
JarvD5a	exon_11546	RAxML_bestTree.exon_11546	76.0	0.8636363636363636
JarvD5a	exon_11548	RAxML_bestTree.exon_11548	56.0	0.6666666666666666
JarvD5a	exon_1155	RAxML_bestTree.exon_1155	72.0	0.8
JarvD5a	exon_11550	RAxML_bestTree.exon_11550	80.0	0.9090909090909091
JarvD5a	exon_11552	RAxML_bestTree.exon_11552	76.0	0.8837209302325582
JarvD5a	exon_11553	RAxML_bestTree.exon_11553	64.0	0.8
JarvD5a	exon_11556	RAxML_bestTree.exon_11556	88.0	0.9777777777777777
JarvD5a	exon_11557	RAxML_bestTree.exon_11557	72.0	0.8372093023255814
JarvD5a	exon_11559	RAxML_bestTree.exon_11559	66.0	0.7857142857142857
JarvD5a	exon_11563	RAxML_bestTree.exon_11563	56.0	0.717948717948718
JarvD5a	exon_11564	RAxML_bestTree.exon_11564	64.0	0.7441860465116279
JarvD5a	exon_11565	RAxML_bestTree.exon_11565	72.0	0.8571428571428571
JarvD5a	exon_11567	RAxML_bestTree.exon_11567	68.0	0.8292682926829268
JarvD5a	exon_11571	RAxML_bestTree.exon_11571	84.0	0.9333333333333333
JarvD5a	exon_11572	RAxML_bestTree.exon_11572	68.0	0.7555555555555555
JarvD5a	exon_11574	RAxML_bestTree.exon_11574	70.0	0.8536585365853658
JarvD5a	exon_11576	RAxML_bestTree.exon_11576	80.0	0.8888888888888888
JarvD5a	exon_11578	RAxML_bestTree.exon_11578	72.0	0.9230769230769231
